year,species,biomass_g
2004,spectabilis,6.061880959618134
2005,arenicola,0.3118433703016768
2005,boylii,0.25936314139580924
2005,eremicus,0.015504747626186907
2005,flavus,0.07272898610026163
2005,leucodon,1.2716976309374484
2005,leucogaster,0.13838169021216265
2005,leucopus,0.01768179425796703
2005,merriami,9.966007347268066
2005,micropus,2.1031497683993825
2005,ordii,0.5604193603232783
2005,spectabilis,8.952931878820628
2006,arenicola,0.21336651652219993
2006,boylii,0.0691635043722158
2006,flavus,0.02727336978759811
2006,leucodon,0.3179244077343621
2006,leucogaster,0.11531807517680219
2006,megalotis,0.017519344902712043
2006,merriami,8.171485123965777
2006,micropus,0.4673666151998628
2006,ordii,1.1208387206465567
2006,spectabilis,10.165308070744254
2007,arenicola,0.7057507854195844
2007,boylii,0.2939448935819171
2007,eremicus,0.5891804097951024
2007,flavus,0.018182246525065407
2007,hispidus,0.055019157088122606
2007,leucodon,2.437420459296776
2007,leucogaster,1.0609262916265803
2007,leucopus,0.15913614832170325
2007,megalotis,0.40294493276237703
2007,merriami,17.560681756600964
2007,ordii,5.492109731168127
2007,spectabilis,9.699009535389015
2008,arenicola,0.16412808963246148
2008,boylii,0.1383270087444316
2008,flavus,0.009091123262532703
2008,leucodon,0.4238992103124828
2008,leucopus,0.053045382773901084
2008,megalotis,0.017519344902712043
2008,merriami,5.639926987521477
2008,ordii,2.914180673681047
2008,spectabilis,6.434919787902327
2009,arenicola,0.19695370755895378
2009,boylii,0.0345817521861079
2009,eremicus,0.04651424287856072
2009,leucodon,0.4238992103124828
2009,leucogaster,0.04612723007072088
2009,leucopus,0.03536358851593406
2009,megalotis,0.035038689805424086
2009,merriami,7.466494250525592
2009,micropus,0.1168416537999657
2009,ordii,2.279038731981332
2009,spectabilis,5.8753615454760375
2010,arenicola,0.06565123585298459
2010,hispidus,0.055019157088122606
2010,leucopus,0.03536358851593406
2010,maniculatus,0.02812835249042146
2010,merriami,1.890657342407768
2010,micropus,0.1168416537999657
2010,ordii,0.29889032550574846
2010,spectabilis,1.5854150202078197
2011,arenicola,0.016412808963246147
2011,eremicus,0.015504747626186907
2011,leucogaster,0.18450892028288352
2011,merriami,2.499513096742473
2011,micropus,0.1168416537999657
2011,ordii,0.4483354882586226
2011,spectabilis,1.7719344343499162
2012,arenicola,0.29543056133843065
2012,eremicus,0.06201899050474763
2012,leucogaster,0.13838169021216265
2012,leucopus,0.01768179425796703
2012,maniculatus,0.01406417624521073
2012,merriami,3.140413890779005
2012,ordii,0.7098645230761526
2012,spectabilis,1.2123761919236269
2013,arenicola,0.06565123585298459
2013,leucogaster,0.09225446014144176
2013,leucopus,0.053045382773901084
2013,maniculatus,0.02812835249042146
2013,merriami,1.890657342407768
2013,micropus,0.2336833075999314
2013,ordii,0.2241677441293113
2013,spectabilis,0.9325970707104821
2014,arenicola,0.8206404481623073
2014,eremicus,0.4031234382808596
2014,hispidus,0.11003831417624521
2014,leucodon,0.2119496051562414
2014,leucopus,0.583499210512912
2014,maniculatus,0.12657758620689655
2014,merriami,6.120602583048877
2014,micropus,0.5842082689998285
2014,ordii,4.035019394327604
2014,spectabilis,1.6786747272788678
2015,arenicola,0.6400995495665998
2015,eremicus,0.34110444777611193
2015,leucodon,0.1059748025781207
2015,leucopus,0.14145435406373624
2015,maniculatus,0.08438505747126437
2015,merriami,3.428819248095444
2015,micropus,1.4020998455995883
2015,ordii,1.7933419530344905
2015,spectabilis,2.144973262634109
2016,arenicola,0.2790177523751845
2016,eremicus,0.031009495252373814
2016,leucodon,0.2119496051562414
2016,leucopus,0.053045382773901084
2016,maniculatus,0.02812835249042146
2016,megalotis,0.008759672451356022
2016,merriami,1.7945222233022882
2016,ordii,0.29889032550574846
2016,spectabilis,3.7303882828419286
2017,arenicola,0.14771528066921533
2017,boylii,0.01729087609305395
2017,eremicus,0.06201899050474763
2017,leucodon,0.7418236180468448
2017,leucogaster,0.02306361503536044
2017,leucopus,0.03536358851593406
2017,merriami,2.2431527791278603
2017,micropus,0.3505249613998971
2017,musculus,0.010727969348659005
2017,ordii,0.29889032550574846
2017,spectabilis,6.621439202044423
2018,arenicola,0.09847685377947689
2018,eremicus,0.13954272863568215
2018,leucodon,0.1059748025781207
2018,merriami,2.9160986128662185
2018,ordii,2.2416774412931133
2018,spectabilis,11.284424555596834
2019,arenicola,0.11488966274272303
2019,boylii,0.05187262827916185
2019,eremicus,0.2015617191404298
2019,leucodon,0.5298740128906034
2019,leucogaster,0.04612723007072088
2019,maniculatus,0.04219252873563219
2019,megalotis,0.008759672451356022
2019,merriami,3.268594049586311
2019,micropus,0.2336833075999314
2019,ordii,1.681258080969835
2019,spectabilis,7.460776565683857
2020,arenicola,0.2790177523751845
2020,boylii,0.0345817521861079
2020,eremicus,0.04651424287856072
2020,leucogaster,0.16144530524752307
2020,leucopus,0.01768179425796703
2020,merriami,1.9867924615132477
2020,micropus,0.1168416537999657
2020,ordii,0.7098645230761526
2020,spectabilis,8.113594515181195
2021,arenicola,0.06565123585298459
2021,boylii,0.01729087609305395
2021,eremicus,0.031009495252373814
2021,leucogaster,0.06919084510608133
2021,merriami,1.7624771836004618
2021,micropus,0.2336833075999314
2021,ordii,1.083477429958338
2021,spectabilis,5.315803303049749
2021,spilosoma,0.10651340996168583
2022,arenicola,0.13130247170596918
2022,boylii,0.05187262827916185
2022,leucopus,0.01768179425796703
2022,maniculatus,0.05625670498084292
2022,merriami,4.6785757964666805
2022,micropus,0.1168416537999657
2022,ordii,4.259187138456915
2022,spectabilis,2.8910509192024945
2022,spilosoma,0.3195402298850575
2023,arenicola,0.29543056133843065
2023,boylii,0.0345817521861079
2023,eremicus,0.015504747626186907
2023,leucodon,0.1059748025781207
2023,leucogaster,0.04612723007072088
2023,maniculatus,0.01406417624521073
2023,merriami,3.941539883324669
2023,micropus,0.2336833075999314
2023,ordii,5.15585811497416
2023,spectabilis,5.315803303049749
2023,spilosoma,0.8521072796934867
